"926748,2.32"
"932540,2.32"
"938348,2.28"
"944144,2.33"
"949940,2.32"
"955748,2.31"
"961548,2.28"
"967348,2.31"
"973148,2.35"
"978952,2.28"
"984748,2.32"
"990556,2.31"
"996352,2.32"
"1002156,2.29"
"1008012,2.31"
"1013872,2.31"
"1019720,2.27"
"1025576,2.32"
"1031428,2.31"
"1037280,2.31"
"1043128,2.32"
"1048984,2.32"
"1054836,2.31"
"1060688,2.27"
"1066540,2.32"
"1072400,2.34"
"1078248,2.30"
"1084096,2.33"
"1089952,2.31"
"1095808,2.36"
"1101656,2.33"
"1107512,2.34"
"1113368,2.38"
"1119216,2.32"
"1125064,2.39"
"1130916,2.36"
"1136772,2.39"
"1142624,2.42"
"1148480,2.39"
"1154332,2.43"
"1160184,2.35"
"1166032,2.41"
"1171888,2.40"
"1177740,2.39"
"1183592,2.42"
"1189448,2.39"
"1195300,2.41"
"1201160,2.36"
"1207008,2.38"
"1212860,2.38"
"1218716,2.35"
"1224568,2.38"
"1230420,2.36"
"1236276,2.37"
"1242136,2.37"
"1247984,2.35"
"1253840,2.37"
"1259696,2.31"
"1265544,2.36"
"1271400,2.34"
"1277256,2.35"
"1283112,2.36"
"1288960,2.33"
"1294812,2.36"
"1300668,2.28"
"1306520,2.35"
"1312368,2.34"
"1318220,2.31"
"1324080,2.35"
"1329928,2.33"
"1335784,2.36"
"1341636,2.29"
"1347488,2.34"
"1353336,2.35"
"1359188,2.31"
"1365048,2.35"
"1370896,2.33"
"1376752,2.34"
"1382604,2.32"
"1388456,2.33"
"1394304,2.36"
"1400156,2.29"
"1406012,2.34"
"1411864,2.34"
"1417716,2.34"
"1423572,2.30"
"1429424,2.33"
"1435272,2.36"
"1441124,2.29"
"1446980,2.33"
"1452832,2.36"
"1458684,2.31"
"1464544,2.31"
"1470392,2.34"
"1476240,2.35"
"1482092,2.29"
"1487948,2.34"
"1493800,2.36"
"1499656,2.30"
"1505508,2.34"
"1511360,2.34"
"1517208,2.33"
"1523064,2.29"
"1528916,2.34"
"1534768,2.34"
"1540624,2.29"
"1546476,2.34"
"1552328,2.34"
"1558176,2.32"
"1564032,2.29"
"1569884,2.33"
"1575736,2.36"
"1581592,2.29"
"1587448,2.34"
"1593296,2.34"
"1599144,2.31"
"1605000,2.34"
"1610852,2.34"
"1616704,2.34"
"1622556,2.29"
"1628412,2.34"
"1634264,2.35"
"1640112,2.29"
"1645964,2.34"
"1651812,2.33"
"1657664,2.34"
"1663516,2.29"
"1669372,2.33"
"1675224,2.37"
"1681072,2.29"
"1686924,2.34"
"1692780,2.33"
"1698632,2.31"
"1704488,2.30"
"1710340,2.33"
"1716192,2.35"
"1722040,2.30"
"1727892,2.33"
"1733752,2.35"
"1739600,2.30"
"1745456,2.32"
"1751312,2.33"
"1757160,2.35"
"1763008,2.30"
"1768860,2.34"
"1774716,2.36"
"1780568,2.30"
"1786420,2.31"
"1792280,2.35"
"1798128,2.33"
"1803976,2.30"
"1809828,2.34"
"1815684,2.37"
"1821536,2.30"
"1827392,2.35"
"1833244,2.36"
"1839096,2.31"
"1844948,2.30"
"1850796,2.35"
"1856656,2.37"
"1862504,2.30"
"1868356,2.34"
"1874216,2.38"
"1880068,2.30"
"1885920,2.32"
"1891776,2.35"
"1897632,2.34"
"1903480,2.31"
"1909336,2.34"
"1915192,2.38"
"1921048,2.30"
"1926896,2.34"
"1932748,2.34"
"1938608,2.33"
"1944456,2.30"
"1950308,2.34"
"1956168,2.37"
"1962020,2.30"
"1967872,2.35"
"1973728,2.35"
"1979584,2.32"
"1985432,2.31"
"1991280,2.34"
"1997136,2.36"
"2002988,2.31"
"2008840,2.34"
"2014692,2.36"
"2020552,2.31"
"2026404,2.34"
"2032248,2.34"
"2038100,2.34"
"2043960,2.30"
"2049808,2.34"
"2055660,2.36"
"2061516,2.29"
"2067364,2.34"
"2073216,2.35"
"2079072,2.32"
"2084928,2.33"
"2090776,2.33"
"2096632,2.34"
"2102484,2.29"
"2108332,2.34"
"2114184,2.34"
"2120036,2.31"
"2125896,2.34"
"2131744,2.33"
"2137600,2.35"
"2143452,2.30"
"2149304,2.34"
"2155152,2.35"
"2161008,2.30"
"2166860,2.35"
"2172712,2.33"
"2178568,2.34"
"2184420,2.35"
"2190272,2.33"
"2196120,2.34"
"2201976,2.29"
"2207828,2.34"
"2213680,2.34"
"2219536,2.32"
"2225392,2.35"
"2231240,2.33"
"2237088,2.35"
"2242944,2.29"
"2248796,2.34"
"2254648,2.33"
"2260504,2.32"
"2266360,2.34"
"2272208,2.33"
"2278056,2.34"
"2283912,2.30"
"2289764,2.33"
"2295616,2.36"
"2301472,2.30"
"2307328,2.35"
"2313176,2.34"
"2319024,2.34"
"2324880,2.33"
"2330736,2.35"
"2336584,2.34"
"2342436,2.30"
"2348292,2.34"
"2354144,2.34"
"2359992,2.32"
"2365848,2.35"
"2371704,2.34"
"2377552,2.34"
"2383408,2.29"
"2389260,2.34"
"2395112,2.34"
"2400960,2.30"
"2406812,2.35"
"2412668,2.33"
"2418520,2.35"
"2424376,2.30"
"2430228,2.35"
"2436080,2.34"
"2441928,2.29"
"2447780,2.34"
"2453640,2.34"
"2459488,2.33"
"2465344,2.33"
"2471200,2.34"
"2477048,2.34"
"2482896,2.29"
"2488748,2.35"
"2494604,2.35"
"2500456,2.31"
"2506312,2.35"
"2512168,2.33"
"2518024,2.36"
"2523872,2.29"
"2529728,2.35"
"2535584,2.37"
"2541432,2.30"
"2547288,2.35"
"2553144,2.34"
"2559000,2.35"
"2564852,2.32"
"2570700,2.34"
"2576556,2.36"
"2582408,2.30"
"2588260,2.34"
"2594116,2.34"
"2599972,2.33"
"2605828,2.35"
"2611680,2.34"
"2617532,2.34"
"2623384,2.30"
"2629232,2.35"
"2635084,2.35"
"2640940,2.32"
"2646792,2.34"
"2652644,2.34"
"2658500,2.36"
"2664352,2.30"
"2670200,2.36"
"2676052,2.36"
"2681908,2.30"
"2687760,2.35"
"2693616,2.35"
"2699468,2.34"
"2705320,2.31"
"2711168,2.35"
"2717024,2.36"
"2722880,2.30"
"2728728,2.35"
"2734584,2.35"
"2740436,2.34"
"2746288,2.35"
"2752136,2.35"
"2757988,2.35"
"2763848,2.30"
"2769696,2.35"
"2775552,2.35"
"2781408,2.32"
"2787256,2.35"
"2793104,2.35"
"2798960,2.35"
"2804816,2.31"
"2810664,2.35"
"2816520,2.36"
"2822372,2.31"
"2828228,2.36"
"2834072,2.34"
"2839928,2.35"
"2845784,2.34"
"2851632,2.35"
"2857488,2.38"
"2863340,2.30"
"2869192,2.36"
"2875040,2.35"
"2880896,2.34"
"2886748,2.36"
"2892600,2.35"
"2898456,2.37"
"2904312,2.31"
"2910164,2.36"
"2916008,2.37"
"2921860,2.32"
"2927720,2.35"
"2933568,2.35"
"2939424,2.35"
"2945280,2.32"
"2951128,2.36"
"2956976,2.35"
"2962828,2.32"
"2968688,2.35"
"2974536,2.35"
"2980392,2.34"
"2986248,2.35"
"2992096,2.36"
"2997944,2.36"
"3003800,2.31"
"3009656,2.36"
"3015504,2.36"
"3021360,2.32"
"3027216,2.37"
"3033064,2.35"
"3038912,2.35"
"3044768,2.31"
"3050624,2.35"
"3056472,2.39"
"3062328,2.31"
"3068184,2.35"
"3074032,2.35"
"3079880,2.35"
"3085736,2.31"
"3091592,2.35"
"3097440,2.36"
"3103296,2.31"
"3109152,2.36"
"3115000,2.35"
"3120848,2.35"
"3126700,2.34"
"3132560,2.35"
"3138408,2.37"
"3144264,2.31"
"3150120,2.35"
"3155976,2.36"
"3161824,2.32"
"3167680,2.36"
"3173536,2.36"
"3179388,2.35"
"3185240,2.31"
"3191096,2.35"
"3196952,2.38"
"3202800,2.31"
"3208656,2.35"
"3214508,2.36"
"3220360,2.34"
"3226216,2.33"
"3232072,2.35"
"3237924,2.35"
"3243776,2.31"
"3249632,2.36"
"3255488,2.38"
"3261336,2.32"
"3267188,2.35"
"3273040,2.35"
"3278896,2.37"
"3284744,2.31"
"3290600,2.35"
"3296452,2.38"
"3302300,2.31"
"3308156,2.35"
"3314004,2.35"
"3319860,2.36"
"3325712,2.32"
"3331568,2.35"
"3337420,2.36"
"3343272,2.31"
"3349124,2.35"
"3354972,2.35"
"3360832,2.34"
"3366680,2.33"
"3372536,2.36"
"3378392,2.38"
"3384240,2.31"
"3390088,2.36"
"3395940,2.35"
"3401796,2.33"
"3407648,2.36"
"3413500,2.35"
"3419360,2.38"
"3425208,2.31"
"3431060,2.36"
"3436908,2.35"
"3442768,2.33"
"3448616,2.36"
"3454472,2.36"
"3460328,2.36"
"3466176,2.32"
"3472024,2.35"
"3477876,2.38"
"3483732,2.31"
"3489584,2.36"
"3495440,2.38"
"3501292,2.34"
"3507144,2.35"
"3512992,2.36"
"3518848,2.36"
"3524704,2.32"
"3530552,2.36"
"3536408,2.37"
"3542260,2.33"
"3548112,2.36"
"3553960,2.36"
"3559816,2.38"
"3565668,2.32"
"3571520,2.35"
"3577376,2.39"
"3583232,2.33"
"3589084,2.36"
"3594936,2.36"
"3600792,2.35"
"3606648,2.34"
"3612496,2.36"
"3618348,2.39"
"3624204,2.32"
"3630056,2.36"
"3635904,2.39"
"3641756,2.34"
"3647616,2.36"
"3653464,2.36"
"3659320,2.39"
"3665176,2.32"
"3671028,2.37"
"3676872,2.38"
"3682724,2.34"
"3688584,2.37"
"3694432,2.37"
"3700284,2.37"
"3706144,2.32"
"3711992,2.37"
"3717844,2.40"
"3723692,2.33"
"3729552,2.36"
"3735400,2.38"
"3741256,2.35"
"3747112,2.34"
"3752968,2.36"
"3758816,2.38"
"3764672,2.32"
"3770528,2.36"
"3776376,2.36"
"3782232,2.35"
"3788088,2.36"
"3793944,2.36"
"3799792,2.37"
"3805648,2.32"
"3811504,2.36"
"3817352,2.38"
"3823208,2.33"
"3829064,2.36"
"3834920,2.37"
"3840768,2.37"
"3846620,2.32"
"3852480,2.36"
"3858328,2.39"
"3864176,2.32"
"3870032,2.37"
"3875888,2.37"
"3881736,2.36"
"3887592,2.34"
"3893448,2.36"
"3899296,2.39"
"3905144,2.32"
"3911000,2.37"
"3916856,2.36"
"3922704,2.34"
"3928560,2.37"
"3934416,2.37"
"3940264,2.37"
"3946112,2.32"
"3951968,2.36"
"3957824,2.38"
"3963672,2.33"
"3969528,2.37"
"3975384,2.37"
"3981232,2.37"
"3987080,2.33"
"3992936,2.38"
"3998792,2.38"
"4004640,2.32"
"4010496,2.37"
"4016352,2.37"
"4022200,2.35"
"4028048,2.37"
"4033904,2.37"
"4039760,2.37"
"4045608,2.33"
"4051464,2.37"
"4057320,2.39"
"4063168,2.35"
"4069016,2.38"
"4074872,2.37"
"4080728,2.39"
"4086576,2.33"
"4092432,2.38"
"4098288,2.37"
"4104136,2.33"
"4109984,2.38"
"4115836,2.37"
"4121696,2.37"
"4127544,2.35"
"4133400,2.37"
"4139256,2.38"
"4145104,2.34"
"4150952,2.38"
"4156804,2.37"
"4162660,2.36"
"4168512,2.37"
"4174364,2.38"
"4180220,2.37"
"4186072,2.33"
"4191920,2.37"
"4197776,2.39"
"4203628,2.34"
"4209480,2.37"
"4215332,2.39"
"4221188,2.36"
"4227040,2.33"
"4232888,2.38"
"4238740,2.39"
"4244596,2.33"
"4250448,2.38"
"4256300,2.38"
"4262156,2.37"
"4268008,2.35"
"4273856,2.38"
"4279708,2.39"
"4285564,2.32"
"4291416,2.38"
"4297268,2.38"
"4303124,2.36"
"4308976,2.38"
"4314824,2.37"
"4320680,2.38"
"4326532,2.33"
"4332384,2.37"
"4338240,2.38"
"4344092,2.35"
"4349944,2.37"
"4355792,2.38"
"4361644,2.37"
"4367500,2.33"
"4373352,2.37"
"4379208,2.41"
"4385064,2.33"
"4390920,2.38"
"4396768,2.38"
"4402624,2.37"
"4408480,2.34"
"4414328,2.37"
"4420184,2.40"
"4426036,2.32"
"4431896,2.37"
"4437744,2.40"
"4443600,2.35"
"4449456,2.36"
"4455304,2.37"
"4461160,2.39"
"4467016,2.33"
"4472872,2.37"
"4478720,2.38"
"4484576,2.33"
"4490432,2.38"
"4496280,2.37"
"4502128,2.38"
"4507984,2.33"
"4513840,2.37"
"4519688,2.38"
"4525540,2.33"
"4531400,2.37"
"4537248,2.37"
"4543096,2.37"
"4548952,2.36"
"4554808,2.37"
"4560656,2.41"
"4566512,2.33"
"4572368,2.38"
"4578216,2.38"
"4584064,2.35"
"4589920,2.39"
"4595772,2.38"
"4601624,2.39"
"4607476,2.33"
"4613336,2.39"
"4619184,2.38"
"4625032,2.34"
"4630888,2.38"
"4636740,2.38"
"4642592,2.38"
"4648444,2.35"
"4654304,2.38"
"4660152,2.39"
"4666000,2.33"
"4671856,2.38"
"4677712,2.38"
"4683560,2.37"
"4689416,2.38"
"4695272,2.38"
"4701120,2.39"
"4706968,2.34"
"4712824,2.39"
"4718676,2.39"
"4724528,2.36"
"4730384,2.38"
"4736240,2.38"
"4742088,2.39"
"4747936,2.34"
"4753792,2.38"
"4759648,2.38"
"4765496,2.35"
"4771352,2.38"
"4777208,2.39"
"4783056,2.38"
"4788904,2.36"
"4794760,2.39"
"4800616,2.38"
"4806464,2.33"
"4812320,2.39"
"4818176,2.38"
"4824024,2.35"
"4829872,2.36"
"4835728,2.36"
"4841584,2.38"
"4847432,2.32"
"4853288,2.37"
"4859144,2.37"
"4864992,2.33"
"4870840,2.37"
"4876696,2.37"
"4882552,2.37"
"4888400,2.33"
"4894256,2.37"
"4900112,2.37"
"4905960,2.33"
"4911812,2.38"
"4917664,2.37"
"4923520,2.37"
"4929368,2.34"
"4935220,2.37"
"4941080,2.37"
"4946928,2.33"
"4952776,2.38"
"4958632,2.38"
"4964488,2.34"
"4970336,2.38"
"4976188,2.37"
"4982048,2.38"
"4987896,2.33"
"4993748,2.37"
"4999600,2.39"
"5005456,2.34"
"5011304,2.38"
"5017160,2.37"
"5023016,2.36"
"5028872,2.33"
"5034720,2.37"
"5040576,2.39"
"5046432,2.33"
"5052280,2.38"
"5058136,2.37"
"5063992,2.35"
"5069848,2.36"
"5075696,2.38"
"5081552,2.39"
"5087408,2.33"
"5093260,2.38"
"5099112,2.38"
"5104968,2.35"
"5110824,2.38"
"5116672,2.37"
"5122528,2.38"
"5128380,2.34"
"5134232,2.39"
"5140080,2.39"
"5145932,2.35"
"5151788,2.39"
"5157640,2.39"
"5163496,2.39"
"5169352,2.37"
"5175200,2.39"
"5181048,2.39"
"5186904,2.35"
"5192760,2.40"
"5198608,2.39"
"5204464,2.38"
"5210320,2.39"
"5216168,2.39"
"5222016,2.39"
"5227872,2.35"
"5233728,2.39"
"5239576,2.39"
"5245432,2.37"
"5251288,2.40"
"5257132,2.39"
"5262984,2.39"
"5268836,2.35"
"5274692,2.39"
"5280544,2.39"
"5286396,2.36"
"5292256,2.39"
"5298104,2.39"
"5303952,2.39"
"5309808,2.38"
"5315660,2.39"
"5321512,2.39"
"5327368,2.35"
"5333220,2.39"
"5339072,2.42"
"5344920,2.37"
"5350776,2.39"
"5356628,2.39"
"5362480,2.39"
"5368332,2.34"
"5374188,2.40"
"5380040,2.39"
"5385888,2.36"
"5391744,2.39"
"5397600,2.39"
"5403448,2.39"
"5409300,2.35"
"5415156,2.39"
"5421008,2.39"
"5426856,2.35"
"5432712,2.39"
"5438564,2.39"
"5444416,2.38"
"5450268,2.40"
"5456124,2.39"
"5461976,2.41"
"5467828,2.35"
"5473680,2.39"
"5479532,2.42"
"5485384,2.37"
"5491240,2.40"
"5497092,2.39"
"5502944,2.39"
"5508792,2.35"
"5514648,2.40"
"5520500,2.40"
"5526352,2.36"
"5532208,2.40"
"5538060,2.39"
"5543912,2.41"
"5549764,2.38"
"5555616,2.40"
"5561468,2.40"
"5567320,2.36"
"5573176,2.41"
"5579032,2.40"
"5584880,2.39"
"5590728,2.40"
"5596584,2.39"
"5602440,2.39"
"5608288,2.35"
"5614144,2.39"
"5619996,2.39"
"5625848,2.36"
"5631696,2.39"
"5637552,2.39"
"5643404,2.39"
"5649256,2.35"
"5655112,2.39"
"5660964,2.39"
"5666820,2.36"
"5672672,2.39"
"5678528,2.39"
"5684384,2.39"
"5690232,2.36"
"5696088,2.39"
"5701940,2.39"
"5707800,2.34"
"5713648,2.39"
"5719504,2.39"
"5725360,2.37"
"5731208,2.39"
"5737064,2.39"
"5742916,2.39"
"8,2.43"
"5632,2.41"
"11328,2.42"
"17068,2.36"
"22820,2.43"
"28564,2.48"
"34308,2.39"
"40060,2.42"
"45808,2.39"
"51556,2.43"
"57292,2.36"
"63040,2.41"
"68788,2.46"
"74536,2.39"
"80284,2.43"
"86036,2.41"
"91784,2.43"
"97532,2.37"
"103280,2.42"
"109080,2.43"
"114880,2.39"
"120672,2.39"
"126472,2.39"
"132272,2.42"
"138068,2.40"
"143864,2.41"
"149668,2.44"
"155460,2.38"
"161256,2.42"
"167056,2.39"
"172848,2.43"
"178648,2.42"
"184448,2.40"
"190240,2.43"
"196040,2.38"
"201840,2.42"
"207636,2.40"
"213432,2.40"
"219232,2.43"
"225028,2.40"
"230824,2.44"
"236624,2.37"
"242420,2.42"
"248216,2.40"
"254016,2.41"
"259812,2.43"
"265616,2.41"
"271416,2.42"
"277212,2.37"
"283008,2.42"
"288808,2.42"
"294604,2.40"
"300400,2.43"
"306200,2.41"
"311996,2.43"
"317804,2.38"
"323600,2.41"
"329396,2.43"
"335200,2.39"
"341000,2.42"
"346796,2.41"
"352596,2.44"
"358388,2.39"
"364180,2.41"
"369988,2.42"
"375780,2.39"
"381572,2.43"
"387372,2.41"
"393164,2.43"
"398964,2.41"
"404772,2.41"
"410564,2.44"
"416360,2.38"
"422160,2.42"
"427956,2.41"
"433756,2.42"
"439560,2.43"
"445356,2.42"
"451156,2.45"
"456960,2.37"
"462756,2.43"
"468548,2.41"
"474348,2.41"
"480140,2.43"
"485944,2.41"
"491748,2.44"
"497540,2.37"
"503336,2.43"
"509140,2.43"
"514932,2.41"
"520736,2.42"
"526536,2.41"
"532332,2.44"
"538136,2.38"
"543936,2.42"
"549732,2.45"
"555536,2.40"
"561336,2.43"
"567132,2.41"
"572940,2.45"
"578736,2.40"
"584528,2.42"
"590328,2.44"
"596128,2.39"
"601924,2.44"
"607720,2.41"
"613524,2.44"
"619324,2.42"
"625132,2.42"
"630928,2.45"
"636724,2.39"
"642532,2.44"
"648328,2.41"
"654124,2.43"
"659928,2.43"
"665728,2.41"
"671524,2.45"
"677320,2.38"
"683120,2.43"
"688916,2.42"
"694720,2.42"
"700520,2.44"
"706316,2.41"
"712116,2.47"
"717920,2.37"
"723716,2.43"
"729516,2.43"
"735316,2.41"
"741112,2.43"
"746916,2.40"
"752712,2.46"
"758508,2.38"
"764312,2.43"
"770116,2.44"
"775908,2.40"
"781704,2.43"
"787508,2.42"
"793300,2.45"
"799108,2.41"
"804908,2.42"
"810708,2.44"
"8,2.47"
"5628,2.43"
"11328,2.47"
"17068,2.47"
"22820,2.43"
"28560,2.43"
"34308,2.46"
"40060,2.47"
"45804,2.42"
"51556,2.46"
"57300,2.50"
"63044,2.42"
"68796,2.42"
"74544,2.46"
"80292,2.47"
"86044,2.42"
"91792,2.46"
"97540,2.51"
"103288,2.42"
"109088,2.44"
"114888,2.46"
"120680,2.47"
"126480,2.42"
"132280,2.46"
"138072,2.51"
"143876,2.43"
"149672,2.43"
"155468,2.48"
"161272,2.46"
"167072,2.42"
"172868,2.46"
"178664,2.51"
"184468,2.43"
"190260,2.45"
"196056,2.47"
"201856,2.45"
"207652,2.42"
"213448,2.47"
"219248,2.50"
"225040,2.43"
"230840,2.46"
"236640,2.50"
"242432,2.45"
"248232,2.42"
"254032,2.47"
"259828,2.50"
"265632,2.42"
"271432,2.47"
"277228,2.48"
"283024,2.44"
"288824,2.42"
"294620,2.47"
"300416,2.49"
"306216,2.42"
"312012,2.47"
"317816,2.50"
"323616,2.43"
"329412,2.43"
"335208,2.47"
"341008,2.48"
"346800,2.43"
"352600,2.46"
"358396,2.51"
"364192,2.43"
"369992,2.46"
"375788,2.46"
"381580,2.47"
"387376,2.42"
"393172,2.46"
"398964,2.51"
"404764,2.43"
"410556,2.47"
"416352,2.49"
"422152,2.45"
"427948,2.43"
"433740,2.46"
"439544,2.51"
"445340,2.43"
"451140,2.47"
"456944,2.49"
"462736,2.45"
"468536,2.43"
"474336,2.47"
"480132,2.50"
"485928,2.43"
"491732,2.47"
"497524,2.50"
"503320,2.44"
"509120,2.44"
"514916,2.47"
"520720,2.48"
"526520,2.43"
"532316,2.48"
"538120,2.51"
"543924,2.43"
"549716,2.44"
"555520,2.47"
"561320,2.48"
"567112,2.43"
"572916,2.47"
"578712,2.51"
"584508,2.43"
"590312,2.47"
"596112,2.47"
"601908,2.47"
"607712,2.43"
"613516,2.47"
"619308,2.51"
"625116,2.43"
"630916,2.47"
"636708,2.48"
"642512,2.46"
"648312,2.43"
"654108,2.47"
"659912,2.51"
"665716,2.43"
"671508,2.47"
"677304,2.48"
"683104,2.45"
"688900,2.43"
"694696,2.47"
"700496,2.50"
"706288,2.43"
"712088,2.47"
"717888,2.51"
"723684,2.45"
"729488,2.43"
"735292,2.47"
"741084,2.50"
"746888,2.43"
"752688,2.47"
"758484,2.51"
"764284,2.43"
"770084,2.44"
"775876,2.47"
"781672,2.48"
"787472,2.43"
"793268,2.47"
"799076,2.53"
"804876,2.43"
"810668,2.45"
"816472,2.47"
"822268,2.47"
"828068,2.43"
"833864,2.47"
"839660,2.52"
"845452,2.43"
"851256,2.48"
"857048,2.49"
"862840,2.46"
"868640,2.43"
"874436,2.47"
"880236,2.50"
"886032,2.43"
"891828,2.47"
"897628,2.52"
"903432,2.45"
"909228,2.43"
"915020,2.48"
"920824,2.50"
"926620,2.43"
"932412,2.47"
"938216,2.51"
"944016,2.45"
"949816,2.44"
"955616,2.48"
"961412,2.50"
"967208,2.43"
"973008,2.47"
"978804,2.51"
"984604,2.44"
"990408,2.48"
"996200,2.47"
"1002000,2.49"
"1007852,2.43"
"1013704,2.48"
"1019552,2.51"
"1025408,2.44"
"1031260,2.46"
"1037104,2.48"
"1042956,2.47"
"1048812,2.43"
"1054664,2.47"
"1060512,2.52"
"1066364,2.44"
"1072220,2.47"
"1078072,2.52"
"1083928,2.45"
"1089780,2.43"
"1095632,2.48"
"1101480,2.49"
"1107332,2.44"
"1113188,2.47"
"1119040,2.50"
"1124892,2.44"
"1130748,2.46"
"1136600,2.47"
"1142448,2.48"
"1148300,2.43"
"1154160,2.49"
"1160004,2.50"
"1165860,2.43"
"1171720,2.47"
"1177568,2.48"
"1183416,2.46"
"1189268,2.43"
"1195128,2.47"
"1200976,2.51"
"1206832,2.43"
"1212688,2.47"
"1218536,2.50"
"1224384,2.45"
"1230236,2.44"
"1236092,2.48"
"1241944,2.49"
"1247796,2.43"
"1253656,2.48"
"1259504,2.52"
"1265352,2.43"
"1271208,2.48"
"1277060,2.48"
"1282912,2.49"
"1288764,2.45"
"1294612,2.50"
"1300464,2.55"
"1306312,2.46"
"1312164,2.51"
"1318020,2.54"
"1323872,2.50"
"1329724,2.48"
"1335580,2.52"
"1341432,2.54"
"1347280,2.47"
"1353132,2.51"
"1358992,2.57"
"1364840,2.48"
"1370692,2.48"
"1376540,2.52"
"1382392,2.52"
"1388240,2.47"
"1394092,2.51"
"1399952,2.55"
"1405800,2.47"
"1411652,2.50"
"1417508,2.51"
"1423368,2.52"
"1429216,2.47"
"1435068,2.51"
"1440928,2.55"
"1446776,2.47"
"1452628,2.51"
"1458488,2.53"
"1464344,2.49"
"1470188,2.48"
"1476044,2.51"
"1481904,2.54"
"1487752,2.47"
"1493604,2.51"
"1499464,2.52"
"1505320,2.47"
"1511168,2.50"
"1517020,2.51"
"1522880,2.52"
"1528728,2.47"
"1534576,2.51"
"1540432,2.53"
"1546288,2.47"
"1552136,2.51"
"1557992,2.54"
"1563844,2.50"
"1569696,2.47"
"1575544,2.51"
"1581400,2.55"
"1587256,2.47"
"1593104,2.51"
"1598960,2.56"
"1604816,2.48"
"1610660,2.48"
"1616512,2.51"
"1622368,2.52"
"1628224,2.47"
"1634072,2.51"
"1639928,2.53"
"1645780,2.47"
"1651628,2.49"
"1657476,2.51"
"1663336,2.51"
"1669192,2.47"
"1675040,2.51"
"1680896,2.54"
"1686748,2.47"
"1692600,2.51"
"1698448,2.52"
"1704300,2.49"
"1710156,2.47"
"1716008,2.51"
"1721864,2.52"
"1727716,2.47"
"1733568,2.51"
"1739416,2.55"
"1745272,2.48"
"1751124,2.47"
"1756976,2.52"
"1762832,2.53"
"1768684,2.47"
"1774536,2.51"
"1780384,2.52"
"1786240,2.47"
"1792092,2.50"
"1797940,2.51"
"1803800,2.50"
"1809652,2.47"
"1815504,2.52"
"1821352,2.53"
"1827208,2.47"
"1833060,2.51"
"1838912,2.55"
"1844768,2.48"
"1850620,2.46"
"1856472,2.50"
"1862320,2.52"
"1868176,2.43"
"1874032,2.47"
"1879880,2.55"
"1885736,2.45"
"1891588,2.45"
"1897440,2.49"
"1903288,2.49"
"1909140,2.44"
"1914996,2.48"
"1920848,2.53"
"1926700,2.44"
"1932556,2.48"
"1938408,2.48"
"1944256,2.47"
"1950112,2.44"
"1955964,2.48"
"1961816,2.52"
"1967672,2.44"
"1973524,2.49"
